8	96	-0.0023	4e-04	100	518.67	642.63	1586.71	1403.18	14.62	21.61	553.59	2388.06	9057.19	1.3	47.59	521.72	2388.07	8133.13	8.3912	0.03	393	2388	100	38.99	23.3254
8	97	-8e-04	2e-04	100	518.67	642.65	1591.87	1395.75	14.62	21.61	554.14	2388.1	9060.37	1.3	47.37	521.75	2388.04	8139.46	8.4207	0.03	393	2388	100	39.05	23.3799
8	98	0.0047	-1e-04	100	518.67	642.32	1584.44	1410.48	14.62	21.61	554.29	2388.06	9050.56	1.3	47.41	521.9	2388.01	8135.37	8.428	0.03	392	2388	100	38.91	23.2805
8	99	0.0026	1e-04	100	518.67	642.7	1579.86	1398.16	14.62	21.61	553.89	2388.07	9055.99	1.3	47.24	521.75	2388.1	8135.2	8.3969	0.03	393	2388	100	38.95	23.3102
8	100	0.0022	-3e-04	100	518.67	642.66	1583.79	1402.36	14.62	21.61	554.19	2388.06	9056.49	1.3	47.6	522	2388.1	8136.85	8.4274	0.03	390	2388	100	38.88	23.4224
8	101	0.0017	5e-04	100	518.67	642.41	1582.32	1406.5	14.62	21.61	553.4	2388.06	9060.01	1.3	47.32	521.66	2388	8136.96	8.4033	0.03	392	2388	100	38.91	23.3855
8	102	0.0023	2e-04	100	518.67	642.33	1584.89	1404.1	14.62	21.61	553.73	2388.13	9056.62	1.3	47.5	521.94	2388.02	8138.47	8.4018	0.03	393	2388	100	38.98	23.3323
8	103	-9e-04	-4e-04	100	518.67	642.27	1591.58	1399.17	14.62	21.61	553.33	2388.07	9061.17	1.3	47.5	521.72	2388.09	8140.93	8.4137	0.03	393	2388	100	38.88	23.324
8	104	0.0038	1e-04	100	518.67	642.72	1594.07	1409.37	14.62	21.61	553.8	2388.07	9049.77	1.3	47.32	521.98	2388.12	8138.68	8.4023	0.03	394	2388	100	39.01	23.4795
8	105	-0.0038	4e-04	100	518.67	642.75	1585.84	1401.93	14.62	21.61	552.99	2388.03	9050.33	1.3	47.52	521.53	2388.04	8138.81	8.4319	0.03	393	2388	100	38.81	23.3373
8	106	0.0022	-3e-04	100	518.67	641.8	1578.55	1400.6	14.62	21.61	553.95	2388.06	9055.75	1.3	47.35	522.01	2388.08	8135.96	8.436	0.03	393	2388	100	38.81	23.3496
8	107	0.0016	-4e-04	100	518.67	642.32	1586.95	1403.31	14.62	21.61	553.59	2388.07	9053.21	1.3	47.28	521.86	2388.01	8135.35	8.45	0.03	393	2388	100	38.83	23.2343
8	108	-0.0037	-1e-04	100	518.67	642.49	1589.72	1406.16	14.62	21.61	553.3	2388.03	9054.89	1.3	47.34	521.98	2388.09	8136.25	8.422	0.03	392	2388	100	38.96	23.3638
8	109	8e-04	3e-04	100	518.67	642.55	1574.86	1405.23	14.62	21.61	554.5	2388.08	9057.16	1.3	47.51	521.93	2388.05	8134.65	8.4445	0.03	394	2388	100	38.81	23.461
8	110	-8e-04	-3e-04	100	518.67	642.73	1574.58	1398.92	14.62	21.61	553.9	2388.06	9055.03	1.3	47.31	521.89	2388.08	8135.06	8.4061	0.03	394	2388	100	39.08	23.4057
8	111	-0.0017	0	100	518.67	642.56	1587.06	1411.23	14.62	21.61	553.88	2388.01	9059.56	1.3	47.47	522.02	2388.1	8137.19	8.4116	0.03	391	2388	100	38.84	23.3873
8	112	0.002	1e-04	100	518.67	642.21	1583.19	1407.36	14.62	21.61	554.18	2388.03	9058.25	1.3	47.31	521.75	2388.09	8141.16	8.4427	0.03	393	2388	100	38.97	23.239
8	113	-5e-04	6e-04	100	518.67	642.68	1585.25	1398.48	14.62	21.61	553.99	2388.05	9064.35	1.3	47.44	522	2388.08	8133.58	8.424	0.03	391	2388	100	38.84	23.3821
8	114	-0.0055	-3e-04	100	518.67	642.19	1587	1401.35	14.62	21.61	553.58	2388.05	9051.5	1.3	47.39	521.65	2388.13	8135.94	8.4191	0.03	392	2388	100	38.82	23.4194
8	115	-0.0014	1e-04	100	518.67	642.31	1590.35	1406.12	14.62	21.61	554.55	2388.08	9055.56	1.3	47.23	521.36	2388.05	8135.66	8.439	0.03	392	2388	100	38.97	23.3515
8	116	-3e-04	5e-04	100	518.67	642.73	1593.43	1403.79	14.62	21.61	554.05	2388.09	9049.53	1.3	47.53	521.77	2388.09	8142.17	8.4558	0.03	391	2388	100	38.98	23.3741
8	117	0.0018	2e-04	100	518.67	642.16	1587.87	1407.27	14.62	21.61	553.62	2388.06	9060.92	1.3	47.36	521.65	2388.09	8134.14	8.4002	0.03	390	2388	100	39	23.2819
8	118	0.0015	-2e-04	100	518.67	642.6	1587.68	1412.04	14.62	21.61	553.21	2388.06	9061.59	1.3	47.35	521.65	2388.11	8141.94	8.4456	0.03	392	2388	100	38.82	23.3956
8	119	0.0031	-2e-04	100	518.67	642.74	1584.8	1395.12	14.62	21.61	554.41	2388.06	9058.12	1.3	47.37	521.98	2388.04	8135.61	8.4183	0.03	393	2388	100	38.83	23.39
8	120	-0.0063	-4e-04	100	518.67	641.98	1588.36	1404.91	14.62	21.61	552.94	2388.05	9049.23	1.3	47.13	521.87	2388.06	8142.05	8.4189	0.03	393	2388	100	38.92	23.3996
8	121	0.0015	-2e-04	100	518.67	642.95	1590.41	1400.67	14.62	21.61	553.96	2388.05	9064.58	1.3	47.41	521.18	2388.06	8137.71	8.4009	0.03	393	2388	100	38.81	23.3338
8	122	0.0014	-4e-04	100	518.67	641.87	1582.92	1403.23	14.62	21.61	554.21	2388.07	9058.99	1.3	47.29	521.98	2388.01	8139.55	8.4178	0.03	392	2388	100	38.96	23.3386
8	123	-0.0018	-1e-04	100	518.67	642.56	1590.62	1406.11	14.62	21.61	553.25	2388.02	9062.76	1.3	47.39	521.6	2388.04	8141.06	8.4161	0.03	392	2388	100	39.01	23.3215
8	124	2e-04	-2e-04	100	518.67	642.82	1584.71	1403.57	14.62	21.61	554.83	2388.06	9060.45	1.3	47.46	521.72	2388.04	8138.34	8.3983	0.03	392	2388	100	38.79	23.4233
8	125	0	2e-04	100	518.67	642.82	1584.12	1405.1	14.62	21.61	553.37	2388.05	9056.66	1.3	47.34	521.37	2388.1	8137.62	8.459	0.03	395	2388	100	39.1	23.364
8	126	-0.0018	-1e-04	100	518.67	642.17	1589.4	1405.61	14.62	21.61	554.7	2388.05	9053.29	1.3	47.35	521.49	2388.07	8134.56	8.4421	0.03	392	2388	100	39.1	23.3371
8	127	0.0011	-2e-04	100	518.67	642.39	1592.98	1405.9	14.62	21.61	554.54	2388.08	9054.69	1.3	47.33	521.71	2388.06	8141.17	8.4663	0.03	392	2388	100	38.92	23.3053
8	128	5e-04	-2e-04	100	518.67	642.67	1586.53	1400.19	14.62	21.61	553.9	2388.07	9059.52	1.3	47.45	521.68	2388.07	8133.89	8.4171	0.03	392	2388	100	38.78	23.3676
8	129	0.0019	6e-04	100	518.67	642.44	1590.68	1404.16	14.62	21.61	554.36	2388.04	9064.63	1.3	47.46	521.59	2388.04	8138.55	8.3972	0.03	392	2388	100	38.9	23.4004
8	130	0.0028	3e-04	100	518.67	642.89	1584.71	1401.79	14.62	21.61	553.5	2388.02	9054.91	1.3	47.15	521.27	2388.09	8140.77	8.4292	0.03	393	2388	100	38.92	23.3677
8	131	-0.0042	-2e-04	100	518.67	642.28	1589.03	1408.38	14.62	21.61	554.51	2388.08	9058.02	1.3	47.4	521.05	2388.04	8139.69	8.411	0.03	392	2388	100	38.87	23.2141
8	132	-0.0015	-3e-04	100	518.67	642.6	1586.53	1402.05	14.62	21.61	553.67	2388.07	9055.48	1.3	47.32	522.27	2388.06	8140.36	8.4306	0.03	395	2388	100	39.1	23.2822
8	133	0.001	2e-04	100	518.67	642.82	1594.97	1400.6	14.62	21.61	553.74	2388.08	9062.31	1.3	47.53	521.52	2388	8142.65	8.4268	0.03	395	2388	100	38.89	23.4712
8	134	0.0014	4e-04	100	518.67	641.92	1590.75	1411.04	14.62	21.61	553.65	2388.06	9060.03	1.3	47.37	521.35	2388.05	8139.82	8.4253	0.03	392	2388	100	38.85	23.3838
8	135	-0.0015	0	100	518.67	642.26	1587.53	1398.06	14.62	21.61	553.36	2388.03	9064.3	1.3	47.36	521.76	2388.04	8142.07	8.4433	0.03	392	2388	100	38.8	23.3656
8	136	-5e-04	-3e-04	100	518.67	642.24	1587.47	1409.23	14.62	21.61	554.19	2388.02	9063.15	1.3	47.38	521.84	2388.03	8136.63	8.4121	0.03	394	2388	100	38.83	23.2976
8	137	-0.0018	-2e-04	100	518.67	642.6	1586.84	1404.47	14.62	21.61	553.78	2388.07	9061.68	1.3	47.2	521.24	2388.03	8146.92	8.4225	0.03	391	2388	100	38.87	23.3859
8	138	-0.0019	-2e-04	100	518.67	642.49	1587.57	1395.62	14.62	21.61	554.49	2388.04	9058.52	1.3	47.37	522.09	2388.07	8141.46	8.3902	0.03	392	2388	100	38.99	23.3848
8	139	0.0025	4e-04	100	518.67	642.29	1588.71	1407.45	14.62	21.61	553.7	2388.06	9056.26	1.3	47.23	521.62	2388.05	8140.97	8.4165	0.03	392	2388	100	38.76	23.2584
8	140	-9e-04	-1e-04	100	518.67	642.14	1585.73	1409.56	14.62	21.61	553.58	2388.08	9056.7	1.3	47.48	521.73	2388.06	8137.27	8.4298	0.03	394	2388	100	38.76	23.3848
8	141	4e-04	5e-04	100	518.67	642.77	1585.3	1405.4	14.62	21.61	553.51	2388.05	9060.08	1.3	47.33	521.96	2388.05	8141.14	8.4339	0.03	393	2388	100	38.92	23.4597
8	142	-9e-04	5e-04	100	518.67	642.12	1595.92	1409.43	14.62	21.61	553.39	2388.02	9057.53	1.3	47.54	522.07	2388.09	8136.03	8.4035	0.03	392	2388	100	39.06	23.3265
8	143	-0.0014	-4e-04	100	518.67	642.28	1586.38	1398.52	14.62	21.61	553.46	2388.08	9067.93	1.3	47.33	521.71	2388.02	8135.81	8.4007	0.03	392	2388	100	38.81	23.3807
8	144	-1e-04	-3e-04	100	518.67	642.16	1595.23	1395.89	14.62	21.61	553.64	2388.06	9063.16	1.3	47.44	521.63	2388.05	8140.65	8.4138	0.03	393	2388	100	38.92	23.2852
8	145	0.0025	0	100	518.67	642.89	1581.92	1410.49	14.62	21.61	554.22	2388.06	9060.81	1.3	47.45	521.89	2388.03	8138.97	8.4184	0.03	392	2388	100	38.86	23.2775
8	146	-0.0029	4e-04	100	518.67	642.79	1585.48	1402.75	14.62	21.61	553.15	2388.05	9059.27	1.3	47.39	521.99	2388.09	8137.83	8.414	0.03	391	2388	100	39	23.3796
8	147	0.0019	-2e-04	100	518.67	642.5	1593.86	1401.2	14.62	21.61	553.85	2388.08	9064.69	1.3	47.52	521.55	2388.02	8141.03	8.4225	0.03	392	2388	100	38.91	23.2841
8	148	-0.0021	-4e-04	100	518.67	642.22	1594.18	1400.14	14.62	21.61	553.11	2388.09	9061.12	1.3	47.41	521.37	2388.05	8140.35	8.4305	0.03	394	2388	100	38.93	23.3481
8	149	0.0016	0	100	518.67	642.49	1582.88	1407.02	14.62	21.61	553.12	2388.1	9064.04	1.3	47.51	521.79	2388.03	8141.79	8.3937	0.03	392	2388	100	38.87	23.303
8	150	2e-04	2e-04	100	518.67	642.66	1589.43	1407.43	14.62	21.61	554.27	2388.03	9055.68	1.3	47.4	521.65	2388.07	8141.37	8.4423	0.03	392	2388	100	38.97	23.3531
8	151	8e-04	4e-04	100	518.67	642.68	1590.71	1399.49	14.62	21.61	553.54	2388.1	9064.7	1.3	47.37	521.65	2388.12	8143.5	8.4657	0.03	392	2388	100	38.82	23.2828
8	152	-6e-04	-1e-04	100	518.67	642.83	1583.64	1398.71	14.62	21.61	554.87	2388.07	9064.35	1.3	47.46	521.41	2388.09	8140.88	8.4236	0.03	391	2388	100	38.98	23.2829
8	153	8e-04	2e-04	100	518.67	642.94	1590.98	1403.02	14.62	21.61	553.6	2388.02	9056.05	1.3	47.42	522.3	2388.09	8137.81	8.4575	0.03	392	2388	100	38.79	23.4108
8	154	-0.0013	-3e-04	100	518.67	642.6	1587.38	1405.22	14.62	21.61	553.98	2388.05	9064.62	1.3	47.35	521.62	2388.04	8136.51	8.4074	0.03	393	2388	100	38.77	23.2856
8	155	0.002	-3e-04	100	518.67	642.62	1587.56	1408.59	14.62	21.61	554.58	2388.05	9063.75	1.3	47.35	521.74	2388.02	8139.36	8.4441	0.03	392	2388	100	38.93	23.2578
8	156	0.002	0	100	518.67	642.41	1588.41	1402.93	14.62	21.61	553.68	2388.03	9061.58	1.3	47.39	521.8	2388.1	8140.33	8.4051	0.03	393	2388	100	38.92	23.3447
8	157	0.0014	4e-04	100	518.67	642.09	1590.38	1403.98	14.62	21.61	553.84	2388.06	9068.17	1.3	47.29	522.17	2388.08	8145.02	8.4108	0.03	392	2388	100	38.8	23.337
8	158	-0.0026	0	100	518.67	642.24	1584.61	1397.37	14.62	21.61	554.5	2388.11	9061.41	1.3	47.46	522.18	2388.07	8144.5	8.41	0.03	393	2388	100	38.97	23.4023
8	159	0.0022	-4e-04	100	518.67	642.53	1589.33	1405.28	14.62	21.61	553.7	2388.03	9061.83	1.3	47.3	521.15	2388.04	8141.03	8.423	0.03	391	2388	100	38.83	23.3465
8	160	0.0011	1e-04	100	518.67	642.85	1590.18	1398.33	14.62	21.61	553.74	2388.08	9064.04	1.3	47.43	521.74	2388.11	8143.6	8.4418	0.03	394	2388	100	38.91	23.2321
8	161	0.0023	0	100	518.67	642.38	1586.48	1406.49	14.62	21.61	553.74	2388.13	9065.22	1.3	47.45	521.68	2388.05	8140.53	8.4125	0.03	394	2388	100	38.81	23.4587
8	162	-3e-04	-2e-04	100	518.67	642.57	1591.51	1405.06	14.62	21.61	553.64	2388.08	9063.44	1.3	47.51	522.28	2388.02	8135.82	8.4319	0.03	393	2388	100	38.81	23.3266
8	163	-4e-04	2e-04	100	518.67	642.78	1587.89	1406.37	14.62	21.61	553.82	2388.12	9061.05	1.3	47.36	521.26	2388.06	8142.84	8.4058	0.03	392	2388	100	38.79	23.3621
8	164	-9e-04	4e-04	100	518.67	642.76	1587.32	1401.98	14.62	21.61	553.96	2388.06	9067.6	1.3	47.43	521.46	2388.01	8140.66	8.4286	0.03	394	2388	100	38.78	23.3944
8	165	-0.0055	-3e-04	100	518.67	642.54	1584.1	1408.37	14.62	21.61	553.43	2388.03	9058.63	1.3	47.52	521.6	2388.09	8141.21	8.428	0.03	393	2388	100	38.94	23.347
8	166	7e-04	3e-04	100	518.67	642.42	1592.83	1404.92	14.62	21.61	553.93	2388.05	9062.62	1.3	47.33	521.51	2388.07	8146.68	8.4458	0.03	393	2388	100	38.94	23.2989
8	167	-0.0041	-4e-04	100	518.67	642.74	1590.84	1408.3	14.62	21.61	553.63	2388.07	9062.92	1.3	47.52	521.59	2388.1	8142.81	8.4666	0.03	392	2388	100	38.87	23.2468
8	168	0.0019	2e-04	100	518.67	642.41	1583.04	1408.48	14.62	21.61	553.6	2388.04	9062.51	1.3	47.43	522.11	2388.09	8140.97	8.4158	0.03	393	2388	100	38.83	23.2763
8	169	-0.0035	4e-04	100	518.67	642.27	1583.65	1410.08	14.62	21.61	553.75	2388.09	9062.43	1.3	47.43	521.9	2388.08	8148.55	8.4034	0.03	394	2388	100	38.78	23.3387
8	170	9e-04	0	100	518.67	642.33	1581.87	1395.95	14.62	21.61	553.47	2388.01	9058.67	1.3	47.38	521.72	2388.04	8142.65	8.4102	0.03	392	2388	100	38.77	23.2924
8	171	0.0011	4e-04	100	518.67	642.46	1587.81	1410.21	14.62	21.61	553.38	2388.1	9059.59	1.3	47.37	521.71	2388.08	8139.42	8.4316	0.03	392	2388	100	38.99	23.357
8	172	5e-04	-4e-04	100	518.67	642.32	1591.8	1397.15	14.62	21.61	553.63	2388.09	9062.33	1.3	47.54	521.72	2388.09	8142.29	8.4053	0.03	392	2388	100	38.95	23.2169
8	173	8e-04	2e-04	100	518.67	642.53	1584.69	1407.95	14.62	21.61	553.37	2388.01	9060.37	1.3	47.41	521.77	2388.08	8143.27	8.4331	0.03	392	2388	100	38.86	23.2531
8	174	-0.0013	5e-04	100	518.67	642.3	1590.66	1400.62	14.62	21.61	553.8	2388.12	9057.33	1.3	47.38	521.28	2388.06	8141.7	8.4087	0.03	392	2388	100	39.12	23.3024
8	175	0	-2e-04	100	518.67	642.67	1590.64	1402.07	14.62	21.61	553.74	2388.09	9065.19	1.3	47.29	522.01	2388.05	8138.26	8.4339	0.03	395	2388	100	38.95	23.3568
8	176	-0.0028	2e-04	100	518.67	642.01	1585.51	1404.65	14.62	21.61	554.26	2388.07	9056.11	1.3	47.5	521.31	2388.14	8140.76	8.4194	0.03	392	2388	100	38.87	23.2981
8	177	-0.0011	4e-04	100	518.67	642.14	1587.06	1401.86	14.62	21.61	553.11	2388.04	9060	1.3	47.52	521.66	2388.07	8140.95	8.4261	0.03	392	2388	100	38.89	23.3623
8	178	2e-04	5e-04	100	518.67	642.35	1596.41	1408.66	14.62	21.61	554.21	2388.11	9059.47	1.3	47.47	521.83	2388.09	8143.49	8.4413	0.03	392	2388	100	38.76	23.3265
8	179	6e-04	0	100	518.67	642.44	1588.56	1406.24	14.62	21.61	553.77	2388.08	9069.76	1.3	47.16	522.4	2388.02	8143.66	8.4518	0.03	394	2388	100	38.72	23.3774
8	180	-5e-04	5e-04	100	518.67	642.84	1575.45	1407.29	14.62	21.61	553.58	2388.04	9065.22	1.3	47.47	522.16	2388.11	8138.34	8.4647	0.03	394	2388	100	38.91	23.4037
8	181	-0.0019	-4e-04	100	518.67	642.62	1587.35	1401.35	14.62	21.61	553.21	2388.08	9064.21	1.3	47.58	521.69	2388.06	8139.98	8.4072	0.03	393	2388	100	38.86	23.2682
8	182	0.002	4e-04	100	518.67	642.47	1587.51	1404.39	14.62	21.61	554	2388.05	9064.05	1.3	47.32	521.91	2388.08	8140.57	8.4934	0.03	393	2388	100	38.86	23.3623
8	183	0.0015	-1e-04	100	518.67	642.6	1590.59	1404.23	14.62	21.61	553.85	2388.1	9066.79	1.3	47.63	520.99	2388.11	8140.56	8.4268	0.03	393	2388	100	38.81	23.3302
8	184	0.0031	0	100	518.67	642.66	1592.94	1412.79	14.62	21.61	553.72	2388.08	9059.53	1.3	47.37	521.2	2388.04	8141.79	8.3923	0.03	393	2388	100	38.79	23.2366
8	185	0.0021	-4e-04	100	518.67	642.93	1593.05	1405.61	14.62	21.61	553.49	2388.06	9063.45	1.3	47.43	521.57	2388.11	8139.86	8.4313	0.03	394	2388	100	38.97	23.3019
8	186	-4e-04	3e-04	100	518.67	642.33	1592.9	1411.25	14.62	21.61	553.57	2388.05	9066.08	1.3	47.48	521.81	2388.09	8135.35	8.4312	0.03	390	2388	100	38.88	23.2382
8	187	-0.002	4e-04	100	518.67	642.21	1583.82	1405.42	14.62	21.61	554.06	2388.09	9066.64	1.3	47.29	521.55	2388.03	8141.22	8.4278	0.03	391	2388	100	38.9	23.4229
8	188	0.0049	-4e-04	100	518.67	642.18	1594.46	1401.63	14.62	21.61	554.04	2388.09	9064.44	1.3	47.42	521.58	2388.1	8143.6	8.4325	0.03	393	2388	100	38.89	23.3051
8	189	0.0028	2e-04	100	518.67	642.84	1581.9	1408.87	14.62	21.61	553.07	2388.12	9059.19	1.3	47.38	521.05	2388.09	8146.81	8.4267	0.03	393	2388	100	38.93	23.2414
8	190	1e-04	-3e-04	100	518.67	642.74	1587.68	1406.89	14.62	21.61	553.43	2388.08	9071.27	1.3	47.76	521.39	2388.07	8142.9	8.3796	0.03	393	2388	100	38.97	23.3499
8	191	0.001	0	100	518.67	642.36	1585.69	1400	14.62	21.61	553.48	2388.09	9072.43	1.3	47.44	521.97	2388.07	8145.44	8.4085	0.03	395	2388	100	38.68	23.3259
8	192	-0.0015	-4e-04	100	518.67	642.04	1582.18	1410.08	14.62	21.61	553.89	2388.08	9066.17	1.3	47.47	522.51	2388.1	8138.18	8.4149	0.03	392	2388	100	38.89	23.3776
8	193	0	3e-04	100	518.67	642.95	1590.41	1408.46	14.62	21.61	553.54	2388.06	9066.87	1.3	47.53	521.38	2388.09	8142.49	8.4226	0.03	394	2388	100	38.6	23.3283
8	194	-9e-04	-3e-04	100	518.67	642.3	1588.61	1403.67	14.62	21.61	553.9	2388.1	9065.53	1.3	47.49	521.21	2388.08	8145.13	8.4273	0.03	393	2388	100	38.86	23.3814
8	195	0.0011	4e-04	100	518.67	643.06	1588.61	1407.03	14.62	21.61	554.77	2388.13	9067.86	1.3	47.44	521.72	2388.05	8143.96	8.4597	0.03	392	2388	100	38.79	23.1667
8	196	-0.0019	0	100	518.67	643.07	1581.48	1405.43	14.62	21.61	553.88	2388.07	9065.02	1.3	47.73	521.51	2388.15	8142.98	8.469	0.03	393	2388	100	38.81	23.3152
8	197	-0.0018	0	100	518.67	642.62	1588.51	1406.32	14.62	21.61	553.2	2388.14	9067.96	1.3	47.6	521.58	2388.08	8144.93	8.4442	0.03	392	2388	100	38.88	23.3102
8	198	-5e-04	5e-04	100	518.67	642.66	1588.15	1402.24	14.62	21.61	553.23	2388.09	9068.88	1.3	47.48	521.18	2388.1	8140.9	8.4374	0.03	394	2388	100	39.04	23.3313
8	199	-0.0043	2e-04	100	518.67	643.01	1585.46	1407.81	14.62	21.61	553.42	2388.08	9066.32	1.3	47.55	521.48	2388.13	8147.51	8.3875	0.03	394	2388	100	38.91	23.3936
8	200	-1e-04	-3e-04	100	518.67	642.62	1593.28	1395.65	14.62	21.61	554.31	2388.09	9067.5	1.3	47.54	521.41	2388.12	8149.22	8.4345	0.03	394	2388	100	38.79	23.3903
8	201	-2e-04	3e-04	100	518.67	642.53	1591.94	1405.37	14.62	21.61	553.62	2388.04	9068.14	1.3	47.66	521.95	2388.12	8148.34	8.4139	0.03	391	2388	100	38.74	23.3214
8	202	0.0012	-1e-04	100	518.67	642.71	1585.67	1405.98	14.62	21.61	553.27	2388.08	9063.25	1.3	47.48	522.01	2388.1	8149.73	8.4473	0.03	393	2388	100	38.91	23.3289
8	203	-0.0012	3e-04	100	518.67	642.18	1593.42	1404.78	14.62	21.61	553.39	2388.12	9069.02	1.3	47.49	521.43	2388.08	8143.87	8.4521	0.03	393	2388	100	38.81	23.3854
8	204	-0.0032	3e-04	100	518.67	642.48	1589.14	1409.04	14.62	21.61	553.95	2388.05	9069.38	1.3	47.63	521.76	2388.07	8147.71	8.4029	0.03	393	2388	100	38.98	23.288
8	205	0.0014	1e-04	100	518.67	642.92	1595.85	1402.89	14.62	21.61	553.18	2388.03	9068.28	1.3	47.63	521.58	2388.04	8151.32	8.4313	0.03	393	2388	100	38.79	23.24
8	206	-0.0021	0	100	518.67	643.32	1590.82	1409.96	14.62	21.61	553.21	2388.03	9070.58	1.3	47.41	521.58	2388.09	8143.98	8.4261	0.03	394	2388	100	38.72	23.2385
8	207	0.0025	5e-04	100	518.67	642.27	1590.14	1409.8	14.62	21.61	553.93	2388.08	9067.56	1.3	47.4	521.13	2388.08	8145.77	8.4338	0.03	393	2388	100	38.76	23.3421
8	208	0.0017	-2e-04	100	518.67	643	1587.89	1407.41	14.62	21.61	553.69	2388.07	9078.28	1.3	47.36	521.6	2388.09	8143.12	8.4413	0.03	393	2388	100	38.93	23.2318
8	209	-6e-04	1e-04	100	518.67	643.19	1583.71	1400.97	14.62	21.61	553.3	2388.1	9072.1	1.3	47.3	521.5	2388.09	8143.32	8.4623	0.03	392	2388	100	38.92	23.3381
8	210	2e-04	2e-04	100	518.67	642.84	1588.38	1410.07	14.62	21.61	553.8	2388.11	9066.15	1.3	47.33	522.01	2388.09	8145.22	8.4655	0.03	392	2388	100	38.77	23.2677
8	211	-5e-04	-2e-04	100	518.67	642.47	1591.27	1401.84	14.62	21.61	553.99	2388.09	9068.84	1.3	47.33	521.42	2388.07	8146.62	8.4225	0.03	392	2388	100	38.86	23.315
9	1	0.0014	-1e-04	100	518.67	642.44	1590.79	1412.71	14.62	21.61	554.09	2388.11	9050.18	1.3	47.6	521.1	2388.13	8120.76	8.431	0.03	393	2388	100	38.82	23.3856
9	2	-0.0023	0	100	518.67	642.73	1594.18	1404.4	14.62	21.61	554.05	2388.13	9046.86	1.3	47.46	521.43	2388.11	8126.19	8.426	0.03	393	2388	100	38.8	23.3724
9	3	6e-04	-5e-04	100	518.67	643.09	1587.94	1408.19	14.62	21.61	553.39	2388.13	9047.44	1.3	47.66	521.24	2388.13	8130.38	8.4463	0.03	392	2388	100	38.72	23.3329
9	4	-0.0018	2e-04	100	518.67	642.74	1590.48	1410.26	14.62	21.61	553.72	2388.14	9042.37	1.3	47.7	521.37	2388.11	8126.63	8.4531	0.03	393	2388	100	38.83	23.3149
9	5	0.0021	2e-04	100	518.67	642.88	1584.48	1409.54	14.62	21.61	554.14	2388.14	9052.69	1.3	47.52	520.9	2388.17	8129.45	8.4645	0.03	392	2388	100	38.74	23.278
9	6	0.0023	-4e-04	100	518.67	642.22	1591.72	1407.86	14.62	21.61	553.48	2388.13	9044.41	1.3	47.56	521.29	2388.14	8122.46	8.4455	0.03	394	2388	100	38.87	23.2612
9	7	7e-04	2e-04	100	518.67	642.97	1589.78	1404.21	14.62	21.61	553.08	2388.17	9048.09	1.3	47.57	521.14	2388.18	8128.42	8.4142	0.03	393	2388	100	38.86	23.2795
9	8	-7e-04	1e-04	100	518.67	642.52	1588.59	1409.73	14.62	21.61	553.47	2388.1	9049.85	1.3	47.55	521.08	2388.14	8122.66	8.4401	0.03	394	2388	100	38.93	23.1523
9	9	3e-04	1e-04	100	518.67	642.89	1593.17	1408.81	14.62	21.61	553.39	2388.16	9044.39	1.3	47.55	521.43	2388.09	8122.34	8.4478	0.03	393	2388	100	38.83	23.2897
9	10	-0.0017	-3e-04	100	518.67	642.04	1587.15	1405.05	14.62	21.61	553.79	2388.14	9049.58	1.3	47.48	521.65	2388.14	8125.75	8.4085	0.03	395	2388	100	38.98	23.344
9	11	-8e-04	0	100	518.67	642.57	1588.92	1408	14.62	21.61	552.95	2388.13	9046.44	1.3	47.56	521.03	2388.11	8128.03	8.4192	0.03	391	2388	100	38.81	23.2437
9	12	-0.0032	-5e-04	100	518.67	642.74	1589.91	1414.13	14.62	21.61	553.09	2388.15	9047.25	1.3	47.54	521.36	2388.13	8129.91	8.4136	0.03	394	2388	100	38.83	23.3718
9	13	-8e-04	3e-04	100	518.67	643.39	1590.95	1407.04	14.62	21.61	554.46	2388.17	9042.54	1.3	47.63	521.14	2388.13	8134.34	8.504	0.03	394	2388	100	38.81	23.3233
9	14	7e-04	4e-04	100	518.67	642.6	1593.44	1412.94	14.62	21.61	553.12	2388.12	9044.22	1.3	47.58	521.45	2388.13	8123.96	8.4433	0.03	393	2388	100	38.82	23.2344
9	15	-8e-04	1e-04	100	518.67	642.69	1587.27	1405.2	14.62	21.61	553	2388.17	9046.89	1.3	47.54	521.48	2388.16	8129.89	8.4235	0.03	393	2388	100	38.77	23.2681
9	16	-3e-04	-3e-04	100	518.67	643.14	1594.29	1409.58	14.62	21.61	553.24	2388.14	9046.53	1.3	47.72	521.3	2388.06	8128.81	8.4167	0.03	392	2388	100	38.88	23.3135
9	17	0.0022	-2e-04	100	518.67	642.72	1588.34	1407.18	14.62	21.61	553.49	2388.08	9053.83	1.3	47.43	521.66	2388.11	8124.04	8.4182	0.03	395	2388	100	38.82	23.3268
9	18	0.0015	-4e-04	100	518.67	643.58	1591.88	1411.04	14.62	21.61	552.85	2388.14	9042.85	1.3	47.57	521.3	2388.16	8125.13	8.4391	0.03	392	2388	100	38.81	23.316
9	19	0.0038	-4e-04	100	518.67	642.65	1588.34	1408.13	14.62	21.61	553.1	2388.13	9038.02	1.3	47.55	520.77	2388.17	8127.85	8.4403	0.03	393	2388	100	38.75	23.1817
